,time,tail_number,location,speed,soc,flight_direction,event,latitude,longitude,altitude
204,1686876913072,aircraft9,LAX_FATO1,0.0,63.67999999999999,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
205,1686876913554,aircraft6,DTLA_PARK17,0.0,57.64999999999999,LAX_DTLA,parked,34.04539,-118.26716,203.3
206,1686876922518,aircraft8,DTLA_descend_waypoint,67.0,58.62999999999999,DTLA_LAX,cruise,34.0275555,-118.2710585,160.0
207,1686876922519,aircraft11,DTLA_PARK16,0.0,80.0,DTLA_LAX,aircraft_allocation,34.04535,-118.26695,203.3
208,1686876928072,aircraft9,LAX_hover_fix,0.0,62.46999999999999,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
209,1686876948072,aircraft9,LAX_departure_fix,18.0,61.459999999999994,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
210,1686876955036,aircraft10,DTLA_LAX_waypoint_3,67.0,67.91999999999999,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
211,1686876968072,aircraft9,LAX_DTLA_waypoint_1,45.0,60.75999999999999,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
212,1686876985036,aircraft10,LAX_holding_unit,67.0,67.47999999999999,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
213,1686876992036,aircraft10,DTLA_LAX_descend_waypoint_3,67.0,67.36999999999999,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
214,1686876996072,aircraft9,LAX_DTLA_waypoint_2,56.0,60.32999999999999,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
215,1686877008036,aircraft10,LAX_approach_fix,36.0,67.35999999999999,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
216,1686877016036,aircraft10,LAX_hover_fix,0.0,67.10999999999999,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
217,1686877031036,aircraft10,LAX_FATO1,0.0,66.11999999999999,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
218,1686877031037,aircraft10,LAX_FATO1,0.0,66.11999999999999,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
219,1686877042518,aircraft11,DTLA_PARK16,0.0,80.0,DTLA_LAX,pushback,34.04535,-118.26695,203.3
220,1686877061554,aircraft10,LAX_PARK110,0.0,66.11999999999999,DTLA_LAX,parked,33.9480838281128,-118.374584399349,0.0
221,1686877065072,aircraft9,LAX_DTLA_waypoint_3,67.0,59.07999999999999,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
222,1686877072518,aircraft7,DTLA_approach_fix,36.0,52.41000000000001,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
223,1686877073036,aircraft11,DTLA_FATO1,0.0,80.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
224,1686877122006,aircraft10,LAX_PARK110,0.0,66.11999999999999,LAX_DTLA,aircraft_allocation,33.9480838281128,-118.374584399349,0.0
225,1686877158072,aircraft9,LAX_DTLA_waypoint_4,67.0,57.39999999999999,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
226,1686877168072,aircraft9,DTLA_holding_unit,67.0,57.21999999999999,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
227,1686877181072,aircraft9,DTLA_descend_waypoint,67.0,56.97999999999999,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
228,1686877181073,aircraft12,DTLA_PARK15,0.0,80.0,DTLA_LAX,aircraft_allocation,34.0455564042085,-118.267367222619,203.3
229,1686877181074,aircraft13,DTLA_PARK14,0.0,80.0,DTLA_LAX,aircraft_allocation,34.0453990566845,-118.266788445842,203.3
230,1686877197036,aircraft11,DTLA_hover_fix,0.0,71.32,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
231,1686877211036,aircraft11,DTLA_departure_fix,18.0,70.72999999999999,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
232,1686877216036,aircraft7,DTLA_hover_fix,0.0,52.22000000000001,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
233,1686877242000,aircraft10,LAX_PARK110,0.0,66.11999999999999,LAX_DTLA,pushback,33.9480838281128,-118.374584399349,0.0
234,1686877248036,aircraft11,DTLA_LAX_climb_waypoint,45.0,69.71,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
235,1686877272518,aircraft10,LAX_FATO1,0.0,66.11999999999999,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
236,1686877278036,aircraft11,DTLA_LAX_waypoint_1,56.0,69.32,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
237,1686877287518,aircraft10,LAX_hover_fix,0.0,64.91,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
238,1686877307518,aircraft10,LAX_departure_fix,18.0,63.9,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
239,1686877327518,aircraft10,LAX_DTLA_waypoint_1,45.0,63.199999999999996,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
240,1686877340036,aircraft7,DTLA_FATO1,0.0,42.16000000000001,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
241,1686877340037,aircraft7,DTLA_FATO1,0.0,42.16000000000001,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
242,1686877340038,aircraft12,DTLA_PARK15,0.0,80.0,DTLA_LAX,pushback,34.0455564042085,-118.267367222619,203.3
243,1686877346036,aircraft11,DTLA_LAX_waypoint_2,67.0,68.25999999999999,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
244,1686877355518,aircraft10,LAX_DTLA_waypoint_2,56.0,62.769999999999996,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
245,1686877370036,aircraft8,DTLA_approach_fix,36.0,53.23999999999999,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
246,1686877370554,aircraft7,DTLA_PARK16,0.0,42.16000000000001,LAX_DTLA,parked,34.04535,-118.26695,203.3
247,1686877370555,aircraft12,DTLA_FATO1,0.0,80.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
248,1686877414036,aircraft11,DTLA_LAX_waypoint_3,67.0,67.19999999999999,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
249,1686877424518,aircraft10,LAX_DTLA_waypoint_3,67.0,61.519999999999996,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
250,1686877444036,aircraft11,LAX_holding_unit,67.0,66.72999999999999,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
251,1686877451036,aircraft11,DTLA_LAX_descend_waypoint_3,67.0,66.61999999999999,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
252,1686877467036,aircraft11,LAX_approach_fix,36.0,66.60999999999999,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
253,1686877475036,aircraft11,LAX_hover_fix,0.0,66.33999999999999,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
254,1686877490036,aircraft11,LAX_FATO1,0.0,65.29999999999998,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
255,1686877490037,aircraft11,LAX_FATO1,0.0,65.29999999999998,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
256,1686877494554,aircraft12,DTLA_hover_fix,0.0,71.78999999999999,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
257,1686877508554,aircraft12,DTLA_departure_fix,18.0,71.22999999999999,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
258,1686877508555,aircraft13,DTLA_PARK14,0.0,80.0,DTLA_LAX,pushback,34.0453990566845,-118.266788445842,203.3
259,1686877517518,aircraft10,LAX_DTLA_waypoint_4,67.0,59.839999999999996,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
260,1686877520554,aircraft11,LAX_PARK19,0.0,65.29999999999998,DTLA_LAX,parked,33.9482109672371,-118.374104950904,0.0
261,1686877527518,aircraft10,DTLA_holding_unit,67.0,59.66,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
262,1686877539072,aircraft13,DTLA_FATO1,0.0,80.0,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
263,1686877540518,aircraft10,DTLA_descend_waypoint,67.0,59.419999999999995,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
264,1686877540519,aircraft0,DTLA_PARK11,0.0,62.959999999999994,DTLA_LAX,aircraft_allocation,34.0458930008763,-118.266785184232,203.3
265,1686877540520,aircraft1,DTLA_PARK12,0.0,62.959999999999994,DTLA_LAX,aircraft_allocation,34.0458,-118.26668,203.3
266,1686877545554,aircraft12,DTLA_LAX_climb_waypoint,45.0,70.27999999999999,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
267,1686877575554,aircraft12,DTLA_LAX_waypoint_1,56.0,69.90999999999998,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
268,1686877643554,aircraft12,DTLA_LAX_waypoint_2,67.0,68.89999999999998,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
269,1686877663072,aircraft13,DTLA_hover_fix,0.0,71.78999999999999,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
270,1686877677072,aircraft13,DTLA_departure_fix,18.0,71.22999999999999,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
271,1686877682072,aircraft8,DTLA_hover_fix,0.0,53.04999999999999,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
272,1686877711554,aircraft12,DTLA_LAX_waypoint_3,67.0,67.88999999999997,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
273,1686877712072,aircraft9,DTLA_approach_fix,36.0,47.83999999999999,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
274,1686877714072,aircraft13,DTLA_LAX_climb_waypoint,45.0,70.27999999999999,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
275,1686877741554,aircraft12,LAX_holding_unit,67.0,67.44999999999997,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
276,1686877744072,aircraft13,DTLA_LAX_waypoint_1,56.0,69.90999999999998,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
277,1686877748554,aircraft12,DTLA_LAX_descend_waypoint_3,67.0,67.33999999999997,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
278,1686877764554,aircraft12,LAX_approach_fix,36.0,67.32999999999997,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
279,1686877767006,aircraft11,LAX_PARK19,0.0,65.29999999999998,LAX_DTLA,aircraft_allocation,33.9482109672371,-118.374104950904,0.0
280,1686877772554,aircraft12,LAX_hover_fix,0.0,67.07999999999997,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
281,1686877787554,aircraft12,LAX_FATO1,0.0,66.08999999999997,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
282,1686877787555,aircraft12,LAX_FATO1,0.0,66.08999999999997,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
283,1686877806072,aircraft8,DTLA_FATO1,0.0,42.98999999999999,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
284,1686877806073,aircraft8,DTLA_FATO1,0.0,42.98999999999999,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
285,1686877806074,aircraft0,DTLA_PARK11,0.0,62.959999999999994,DTLA_LAX,pushback,34.0458930008763,-118.266785184232,203.3
286,1686877812072,aircraft13,DTLA_LAX_waypoint_2,67.0,68.89999999999998,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
287,1686877818072,aircraft12,LAX_PARK18,0.0,66.08999999999997,DTLA_LAX,parked,33.9480873219462,-118.373636486709,0.0
288,1686877836590,aircraft8,DTLA_PARK15,0.0,42.98999999999999,LAX_DTLA,parked,34.0455564042085,-118.267367222619,203.3
289,1686877836591,aircraft0,DTLA_FATO1,0.0,62.959999999999994,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
290,1686877880072,aircraft13,DTLA_LAX_waypoint_3,67.0,67.88999999999997,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
291,1686877887000,aircraft11,LAX_PARK19,0.0,65.29999999999998,LAX_DTLA,pushback,33.9482109672371,-118.374104950904,0.0
292,1686877910072,aircraft13,LAX_holding_unit,67.0,67.44999999999997,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
293,1686877917072,aircraft13,DTLA_LAX_descend_waypoint_3,67.0,67.33999999999997,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
294,1686877917518,aircraft11,LAX_FATO1,0.0,65.29999999999998,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
295,1686877932518,aircraft11,LAX_hover_fix,0.0,64.08999999999999,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
296,1686877933072,aircraft13,LAX_approach_fix,36.0,67.32999999999997,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
297,1686877952518,aircraft11,LAX_departure_fix,18.0,63.07999999999999,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
298,1686877960518,aircraft13,LAX_hover_fix,0.0,67.07999999999997,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
299,1686877960590,aircraft0,DTLA_hover_fix,0.0,54.74999999999999,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
300,1686877972518,aircraft11,LAX_DTLA_waypoint_1,45.0,62.37999999999999,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
301,1686877974590,aircraft0,DTLA_departure_fix,18.0,54.18999999999999,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
302,1686877974591,aircraft1,DTLA_PARK12,0.0,62.959999999999994,DTLA_LAX,pushback,34.0458,-118.26668,203.3
303,1686877975518,aircraft13,LAX_FATO1,0.0,66.08999999999997,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
304,1686877975519,aircraft13,LAX_FATO1,0.0,66.08999999999997,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
305,1686878000518,aircraft11,LAX_DTLA_waypoint_2,56.0,61.94999999999999,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
306,1686878004563,aircraft1,DTLA_FATO1,0.0,62.959999999999994,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
307,1686878006036,aircraft13,LAX_PARK17,0.0,66.08999999999997,DTLA_LAX,parked,33.9478228583554,-118.373455030273,0.0
308,1686878011590,aircraft0,DTLA_LAX_climb_waypoint,45.0,53.22999999999999,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
309,1686878041590,aircraft0,DTLA_LAX_waypoint_1,56.0,52.85999999999999,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
310,1686878054006,aircraft12,LAX_PARK18,0.0,66.08999999999997,LAX_DTLA,aircraft_allocation,33.9480873219462,-118.373636486709,0.0
311,1686878069518,aircraft11,LAX_DTLA_waypoint_3,67.0,60.69999999999999,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
312,1686878109590,aircraft0,DTLA_LAX_waypoint_2,67.0,51.849999999999994,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
313,1686878128563,aircraft1,DTLA_hover_fix,0.0,54.74999999999999,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
314,1686878142563,aircraft1,DTLA_departure_fix,18.0,54.18999999999999,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
315,1686878147563,aircraft9,DTLA_hover_fix,0.0,47.64999999999999,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
316,1686878162518,aircraft11,LAX_DTLA_waypoint_4,67.0,59.01999999999999,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
317,1686878172518,aircraft11,DTLA_holding_unit,67.0,58.83999999999999,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
318,1686878174000,aircraft12,LAX_PARK18,0.0,66.08999999999997,LAX_DTLA,pushback,33.9480873219462,-118.373636486709,0.0
319,1686878177563,aircraft10,DTLA_approach_fix,36.0,48.37,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
320,1686878177590,aircraft0,DTLA_LAX_waypoint_3,67.0,50.839999999999996,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
321,1686878179563,aircraft1,DTLA_LAX_climb_waypoint,45.0,53.22999999999999,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
322,1686878185518,aircraft11,DTLA_descend_waypoint,67.0,58.59999999999999,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
323,1686878185519,aircraft2,DTLA_PARK13,0.0,62.959999999999994,DTLA_LAX,aircraft_allocation,34.04567,-118.26662,203.3
324,1686878204518,aircraft12,LAX_FATO1,0.0,66.08999999999997,LAX_DTLA,fato_arrival,33.9477885,-118.3740864,0.0
325,1686878207590,aircraft0,LAX_holding_unit,67.0,50.4,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
326,1686878209563,aircraft1,DTLA_LAX_waypoint_1,56.0,52.85999999999999,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
327,1686878214590,aircraft0,DTLA_LAX_descend_waypoint_3,67.0,50.29,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
328,1686878219518,aircraft12,LAX_hover_fix,0.0,64.87999999999998,LAX_DTLA,hover_climb_end,33.9478739,-118.3742032,15.0
329,1686878230590,aircraft0,LAX_approach_fix,36.0,50.28,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
330,1686878239518,aircraft12,LAX_departure_fix,18.0,63.86999999999998,LAX_DTLA,climb_transition_end,33.94879309,-118.3579396,45.72
331,1686878247518,aircraft0,LAX_hover_fix,0.0,50.03,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
332,1686878259518,aircraft12,LAX_DTLA_waypoint_1,45.0,63.16999999999998,LAX_DTLA,climb_end,33.95019761,-118.3466731,106.68
333,1686878262518,aircraft0,LAX_FATO1,0.0,49.04,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
334,1686878262519,aircraft0,LAX_FATO1,0.0,49.04,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
335,1686878271563,aircraft9,DTLA_FATO1,0.0,37.58999999999999,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
336,1686878271564,aircraft9,DTLA_FATO1,0.0,37.58999999999999,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
337,1686878276563,aircraft10,DTLA_hover_fix,0.0,48.18,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
338,1686878277563,aircraft1,DTLA_LAX_waypoint_2,67.0,51.849999999999994,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
339,1686878287518,aircraft12,LAX_DTLA_waypoint_2,56.0,62.73999999999998,LAX_DTLA,cruise,33.95238414,-118.3291335,274.32
340,1686878293036,aircraft0,LAX_PARK16,0.0,49.04,DTLA_LAX,parked,33.9475600077873,-118.373476475657,0.0
341,1686878302081,aircraft9,DTLA_PARK14,0.0,37.58999999999999,LAX_DTLA,parked,34.0453990566845,-118.266788445842,203.3
342,1686878306563,aircraft11,DTLA_approach_fix,36.0,56.87999999999999,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
343,1686878345563,aircraft1,DTLA_LAX_waypoint_3,67.0,50.839999999999996,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
344,1686878356518,aircraft12,LAX_DTLA_waypoint_3,67.0,61.48999999999998,LAX_DTLA,cruise,33.9583914,-118.2782469,274.32
345,1686878375563,aircraft1,LAX_holding_unit,67.0,50.4,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
346,1686878382563,aircraft1,DTLA_LAX_descend_waypoint_3,67.0,50.29,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
347,1686878398563,aircraft1,LAX_approach_fix,36.0,50.28,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
348,1686878400563,aircraft10,DTLA_FATO1,0.0,38.12,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
349,1686878400564,aircraft10,DTLA_FATO1,0.0,38.12,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
350,1686878400565,aircraft2,DTLA_PARK13,0.0,62.959999999999994,DTLA_LAX,pushback,34.04567,-118.26662,203.3
351,1686878406563,aircraft1,LAX_hover_fix,0.0,50.03,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
352,1686878421563,aircraft1,LAX_FATO1,0.0,49.04,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
353,1686878421564,aircraft1,LAX_FATO1,0.0,49.04,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
354,1686878430536,aircraft2,DTLA_FATO1,0.0,62.959999999999994,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
355,1686878431081,aircraft10,DTLA_PARK11,0.0,38.12,LAX_DTLA,parked,34.0458930008763,-118.266785184232,203.3
356,1686878449518,aircraft12,LAX_DTLA_waypoint_4,67.0,59.80999999999998,LAX_DTLA,cruise,34.0144737,-118.277665,274.32
357,1686878452081,aircraft1,LAX_PARK15,0.0,49.04,DTLA_LAX,parked,33.9473739535157,-118.373789589065,0.0
358,1686878459518,aircraft12,DTLA_holding_unit,67.0,59.62999999999998,LAX_DTLA,cruise,34.0198109,-118.2739834,274.32
359,1686878472518,aircraft12,DTLA_descend_waypoint,67.0,59.38999999999998,LAX_DTLA,cruise,34.0275555,-118.2710585,160.0
360,1686878472519,aircraft3,DTLA_PARK110,0.0,62.959999999999994,DTLA_LAX,aircraft_allocation,34.0459507853893,-118.267114419489,203.3
361,1686878554536,aircraft2,DTLA_hover_fix,0.0,54.74999999999999,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
362,1686878568536,aircraft2,DTLA_departure_fix,18.0,54.18999999999999,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
363,1686878573536,aircraft11,DTLA_hover_fix,0.0,56.68999999999999,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
364,1686878603536,aircraft12,DTLA_approach_fix,36.0,57.48999999999998,LAX_DTLA,final_approach_fix_arrival,34.0367875,-118.2713117,45.75
365,1686878605536,aircraft2,DTLA_LAX_climb_waypoint,45.0,53.22999999999999,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
366,1686878635536,aircraft2,DTLA_LAX_waypoint_1,56.0,52.85999999999999,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
367,1686878697536,aircraft11,DTLA_FATO1,0.0,46.62999999999999,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
368,1686878697537,aircraft11,DTLA_FATO1,0.0,46.62999999999999,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
369,1686878697538,aircraft3,DTLA_PARK110,0.0,62.959999999999994,DTLA_LAX,pushback,34.0459507853893,-118.267114419489,203.3
370,1686878703536,aircraft2,DTLA_LAX_waypoint_2,67.0,51.849999999999994,DTLA_LAX,cruise,33.9728614,-118.2831428,274.32
371,1686878727509,aircraft11,DTLA_PARK12,0.0,46.62999999999999,LAX_DTLA,parked,34.0458,-118.26668,203.3
372,1686878728054,aircraft3,DTLA_FATO1,0.0,62.959999999999994,DTLA_LAX,fato_arrival,34.0456252502567,-118.266982925834,203.3
373,1686878771536,aircraft2,DTLA_LAX_waypoint_3,67.0,50.839999999999996,DTLA_LAX,cruise,33.9597817,-118.3289406,274.32
374,1686878801536,aircraft2,LAX_holding_unit,67.0,50.4,DTLA_LAX,cruise,33.9545135,-118.3495399,274.32
375,1686878808536,aircraft2,DTLA_LAX_descend_waypoint_3,67.0,50.29,DTLA_LAX,cruise,33.9528049,-118.3541748,106.68
376,1686878824536,aircraft2,LAX_approach_fix,36.0,50.28,DTLA_LAX,final_approach_fix_arrival,33.9512385,-118.3586381,45.72
377,1686878832536,aircraft2,LAX_hover_fix,0.0,50.03,DTLA_LAX,hover_fix_arrival,33.9478739,-118.3742032,15.0
378,1686878847536,aircraft2,LAX_FATO1,0.0,49.04,DTLA_LAX,landed,33.9477885,-118.3740864,0.0
379,1686878847537,aircraft2,LAX_FATO1,0.0,49.04,DTLA_LAX,ready_for_taxi_in,33.9477885,-118.3740864,0.0
380,1686878852054,aircraft3,DTLA_hover_fix,0.0,54.74999999999999,DTLA_LAX,hover_climb_end,34.04320262,-118.2695702,25.0
381,1686878866054,aircraft3,DTLA_departure_fix,18.0,54.18999999999999,DTLA_LAX,climb_transition_end,34.036295,-118.2773921,45.75
382,1686878871054,aircraft12,DTLA_hover_fix,0.0,57.29999999999998,LAX_DTLA,hover_fix_arrival,34.04320262,-118.2695702,25.0
383,1686878878054,aircraft2,LAX_PARK14,0.0,49.04,DTLA_LAX,parked,33.947282463311,-118.374062343302,0.0
384,1686878903054,aircraft3,DTLA_LAX_climb_waypoint,45.0,53.22999999999999,DTLA_LAX,climb_end,34.0279371,-118.2781647,160.0
385,1686878933054,aircraft3,DTLA_LAX_waypoint_1,56.0,52.85999999999999,DTLA_LAX,cruise,34.0138519,-118.2836578,274.32
386,1686878995054,aircraft12,DTLA_FATO1,0.0,47.23999999999998,LAX_DTLA,landed,34.0456252502567,-118.266982925834,203.3
387,1686878995055,aircraft12,DTLA_FATO1,0.0,47.23999999999998,LAX_DTLA,ready_for_taxi_in,34.0456252502567,-118.266982925834,203.3
